 262 SALTO            -        -        5.44     5.38     0.00     -       -         0.04     0.03      -      -        -  
 267 ESTREITO TOC   90.78  2170.37    100.61   106.64     0.00     -       -         1.31     0.16      -    90.46  2162.86
 272 CURUA-UNA      71.06   333.29     10.71     2.59     0.00     -       -         0.08     0.01      -    72.78   341.32
 275 TUCURUI        67.14 26170.71    141.76   523.99     0.00     -       -         2.49     2.01      -    66.14 25784.06
 276 RONDON II      43.65   124.88      7.17     2.20     0.73     -       -         0.00     0.03      -    45.12   129.09
 277 BALBINA        75.24  7745.26     38.71    34.18     0.00     -       -        -0.45     0.00      -    75.29  7750.24
 278 MANSO          59.79  1764.51      2.68    10.01     0.00     -       -         0.27     0.03      -    59.54  1756.89
 279 SAMUEL          9.44   240.62      2.33     7.10     0.00     -       -        -0.02     0.03      -     9.25   235.83
 280 COARACY NUNE     -        -       18.76    18.76     0.00     -       -        -0.01    -          -      -        -  
 281 PONTE PEDRA      -        -        5.10     4.19     0.84     -       -         0.00     0.07      -      -        -  
 283 STA CLARA MG     -        -        0.43     0.33     0.00     -       -         0.00     0.10      -      -        -  
 284 FERREIRA GOM     -        -       18.96    18.95     0.00     -       -         0.00     0.00      -      -        -  
 285 JIRAU           0.04     0.64    364.43   359.94     0.00     -       -        -0.35     5.49      -     0.00     0.00
 286 STO ANT JARI   41.97    12.08     30.41    16.93     3.89     -       -        -0.01     0.08      -    75.07    21.61
 287 STO ANTONIO    87.90   180.64    370.83   366.46     3.46     -       -        -0.71     0.00      -    88.72   182.31
 288 BELO MONTE       -        -       27.37    27.19     0.00     -       -         0.18    -          -      -        -  
 290 ESPORA         28.70    39.60      4.23     4.04     0.00     -       -         0.02     0.01      -    28.82    39.77
 304 ITIQUIRA I       -        -        3.46     3.41     0.01     -       -         0.00     0.03      -      -        -  
 305 ITIQUIRA II      -        -        3.43     3.43     0.00     -       -         0.00    -          -      -        -  
 309 JURUENA          -        -       10.89    10.69     0.00     -       -         0.00     0.20      -      -        -  
 310 DARDANELOS       -        -        4.15     2.32     1.81     -       -         0.00     0.02      -      -        -  
 311 CACU             -        -        4.15     4.09     0.00     -       -         0.01     0.04      -      -        -  
 312 B. COQUEIROS     -        -        4.28     4.26     0.00     -       -         0.02     0.00      -      -        -  
 314 PIMENTAL        3.77     4.02     71.37    39.74     0.00    27.37    -         0.00     0.67      -     7.13     7.60
 315 FOZ R. CLARO     -        -        4.64     4.62     0.00     -       -         0.01     0.01      -      -        -  

2 - AFLUENCIAS E DEFLUENCIAS POR USINA (m3/s):

 IND     NOME         VAZ.      VAZ.      VAZ.      VAZ.      VAZ.       VAZ.     VAZ.       DEF.      DEF      TURB.
                      AFLU      TURB      VERT      DESV      DESC       ALTE     BOMB       MIN       MAX       MAX
----------------------------------------------------------------------------------------------------------------------
   1 CAMARGOS           42.     76.82        0.       -         -        0.20       -        0.00      0.00    213.37
   2 ITUTINGA           77.     76.81        0.       -         -        0.00       -        0.00      0.00    241.00
   4 FUNIL-GRANDE       73.     71.99        0.       -         -        0.70       -        0.00      0.00    382.00
   6 FURNAS            220.    199.77        0.       -         -        3.20       -        0.00      0.00   1490.66
   7 M. DE MORAES      227.    527.56        0.       -         -        0.60       -        0.00      0.00   1230.33
   8 ESTREITO          536.    529.66        0.       -         -        0.10       -        0.00      0.00   1595.00
   9 JAGUARA           500.    448.90        0.       -         -        0.00       -        0.00      0.00   1076.00
  10 IGARAPAVA         465.    464.00        0.       -         -        0.10       -        0.00      0.00   1374.78
  11 VOLTA GRANDE      484.    426.28        0.       -         -        0.80       -        0.00      0.00   1588.00
  12 P. COLOMBIA       489.    561.31        0.       -         -        4.50       -        0.00      0.00   1070.21
  14 CACONDE            18.     36.31        0.       -         -        0.40       -        0.00      0.00     88.75
  15 E. DA CUNHA        44.     43.69        0.       -         -        0.30       -        0.00      0.00    144.00
  16 A.S.OLIVEIRA       44.     43.80        0.       -         -        0.00       -        0.00      0.00     86.00
  17 MARIMBONDO        846.    684.02        0.       -         -       20.20       -        0.00      0.00   2547.83
  18 A. VERMELHA       813.   1478.21        0.       -         -        5.60       -        0.00      0.00   2816.05
  20 BATALHA            20.     75.56        0.       -         -        1.00       -        0.00      0.00    153.89
  21 SERRA FACAO        88.     94.99        0.       -         -        0.30       -        0.00      0.00    326.51
  24 EMBORCACAO        157.     48.00        0.       -         -        8.30       -        0.00      0.00    990.04
  25 NOVA PONTE         77.    230.64        0.       -         -        1.70       -        0.00      0.00    591.00
  26 MIRANDA           213.    127.83        0.       -         -        0.30       -        0.00      0.00    696.00
  27 CAPIM BRANC1      128.    125.36        7.       -         -        0.40       -        0.00      0.00    501.00
  28 CAPIM BRANC2      134.    137.63        0.       -         -        1.00       -        0.00      0.00    537.00
  29 CORUMBA IV         32.    160.05        0.       -         -        1.20       -        0.00      0.00    234.00
  30 CORUMBA I         156.    158.87        0.       -         -        1.70       -        0.00      0.00    542.52
  31 ITUMBIARA         412.   1227.43        0.       -         -        8.20       -        0.00      0.00   3014.65
  32 CACH.DOURADA     1247.   1244.88        0.       -         -        1.00       -        0.00      0.00   2351.00
  33 SAO SIMAO        1489.   1558.17        0.       -         -       18.50       -        0.00      0.00   2562.91
  34 I. SOLTEIRA      3358.   2450.89        0.    216.82       -        3.70       -        0.00      0.00   9109.00
  37 BARRA BONITA      196.    315.81        0.       -         -       49.20       -        0.00      0.00    740.99
  38 A.S. LIMA         293.    305.58        0.       -         -        4.30       -        0.00      0.00    776.18
  39 IBITINGA          313.    236.74        0.       -         -        2.40       -        0.00      0.00    735.00
  40 PROMISSAO         279.    543.16        0.       -         -        2.20       -        0.00      0.00   1297.50
  42 NAVANHANDAVA      560.    483.07        0.       -         -        3.20       -        0.00      0.00   1389.00
  43 TRES IRMAOS       712.    703.34        0.      0.00       -        3.80       -        0.00      0.00   1760.00
  45 JUPIA            3489.   4000.00        0.       -         -        1.80       -        0.00      0.00   7270.60
  46 P. PRIMAVERA     4425.   4597.00        3.       -         -       21.10       -        0.00      0.00   9100.00
  47 A.A. LAYDNER      103.     90.00        0.       -         -        1.10       -        0.00      0.00    368.00
  48 PIRAJU             92.     91.82        0.       -         -        0.10       -        0.00      0.00    354.00
  49 CHAVANTES         127.    104.25        0.       -         -        0.80       -        0.00      0.00    630.17
  50 L.N. GARCEZ       135.    132.73        0.       -         -        1.80       -        0.00      0.00    564.00
  51 CANOAS II         135.    134.18        0.       -         -        0.20       -        0.00      0.00    545.58
  52 CANOAS I          139.    138.74        0.       -         -        0.30       -        0.00      0.00    555.00
  53 PARANAPANEMA       92.     91.78        0.       -         -        0.00       -        0.00      0.00    181.12
  57 MAUA              199.     60.00       19.       -         -        0.90       -        0.00      0.00    336.00
  61 CAPIVARA          342.    276.00        0.       -         -        4.40       -        0.00      0.00   1495.98
  62 TAQUARUCU         306.    349.80        0.       -         -        0.60       -        0.00      0.00   2575.00
  63 ROSANA            401.    600.00        0.       -         -        2.30       -        0.00      0.00   2476.00
  66 ITAIPU           6471.   5139.41        0.       -         -       24.10       -        0.00      0.00  13129.67
  71 STA CLARA PR       95.     90.49        6.       -         -        0.40       -        0.00      0.00    158.00
  72 FUNDAO            109.    102.05        7.       -         -        0.00       -        0.00      0.00    150.00
  73 JORDAO            156.       -         10.    107.00       -        0.00       -        0.00      0.00       -  
  74 G.B. MUNHOZ       778.    968.88        0.       -         -        6.40       -        0.00      0.00   1373.10
  76 SEGREDO          1314.   1229.09        0.       -         -        0.10       -        0.00      0.00   1229.09
  77 SLT.SANTIAGO     1409.   1419.87        0.       -         -        0.30       -        0.00      0.00   1540.00
  78 SALTO OSORIO     1487.   1475.41        0.       -         -        0.10       -        0.00      0.00   1906.84
  82 SALTO CAXIAS     1899.   2102.35        0.       -         -        1.10       -        0.00      0.00   2167.99
  83 BAIXO IGUACU     2271.   2502.26        0.       -         -        1.00       -        0.00      0.00   2505.62
  86 BARRA GRANDE      433.    503.27        0.       -         -        0.50       -        0.00      0.00    504.00
  88 SAO ROQUE         343.    326.93       71.       -         -        1.00       -        0.00      0.00    326.93
  89 GARIBALDI         474.    522.00       13.       -         -        0.50       -        0.00      0.00    522.00
  90 CAMPOS NOVOS      576.    546.00       32.       -         -        0.10       -        0.00      0.00    546.00
  91 MACHADINHO       1312.   1296.00        0.       -         -        0.40       -        0.00      0.00   1296.00
  92 ITA              1665.   1578.54      495.       -         -        1.90       -        0.00      0.00   1578.54
  93 PASSO FUNDO       141.    102.95        0.       -         -        0.40       -        0.00      0.00    104.00
  94 MONJOLINHO        202.    156.00       46.       -         -        0.10       -        0.00      0.00    156.00
  95 QUEBRA QUEIX       98.    117.00        0.       -         -        0.10       -        0.00      0.00    117.00
  97 CASTRO ALVES      221.    104.69      116.       -         -        0.40       -        0.00      0.00    104.69
  98 MONTE CLARO       385.    365.95       19.       -         -        0.90       -        0.00      0.00    376.00
  99 14 DE JULHO       402.    341.50       60.       -         -        0.50       -        0.00      0.00    346.00
 101 SAO JOSE          569.    275.29      293.       -         -        0.60       -        0.00      0.00    282.00
 102 PASSO S JOAO      592.    311.06      281.       -         -        0.00       -        0.00      0.00    332.00
 103 FOZ CHAPECO      2488.   1934.50      583.       -         -        0.90       -        0.00      0.00   1934.50
 107 EDGARD SOUZA       34.       -         56.      0.00       -      -22.30       -        0.00      0.00       -  
 108 TRAICAO             0.       -          0.       -         -         -        0.00      0.00      0.00       -  
 109 PEDREIRA            0.       -          0.       -         -         -        0.00      0.00      0.00       -  
 110 ERNESTINA          78.       -         49.       -         -        0.00       -        0.00      0.00       -  
 111 PASSO REAL        555.    103.83      814.       -         -        0.30       -        0.00      0.00    228.00
 112 JACUI             928.      0.00      998.       -         -        0.00       -        0.00      0.00      0.00
 113 ITAUBA           1201.    615.46      586.       -         -        0.10       -        0.00      0.00    615.46
